
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# IsoCurve 0, 100 points
# x y z type
-2 -2  99 i
-1.51515 -0.425703  24.8409 i
-1.47475 -0.425703  23.032 i
-1.43434 -0.425703  21.3398 i
-1.39394 -0.425703  19.7586 i
-1.35354 -0.425703  18.2828 i
-1.31313 -0.425703  16.907 i
-1.27273 -0.425703  15.6258 i
-1.23232 -0.425703  14.4343 i
-1.19192 -0.425703  13.3273 i
-1.15152 -0.425703  12.3001 i
-1.11111 -0.425703  11.348 i
-1.07071 -0.425703  10.4667 i
-1.0303 -0.425703  9.65174 i
-0.989899 -0.425703  8.899 i
-0.949495 -0.425703  8.20447 i
-0.909091 -0.425703  7.56432 i
-0.868687 -0.425703  6.97488 i
-0.828283 -0.425703  6.43262 i
-0.787879 -0.425703  5.93418 i
-0.747475 -0.425703  5.47638 i
-0.707071 -0.425703  5.05617 i
-0.666667 -0.425703  4.67067 i
-0.626263 -0.425703  4.31716 i
-0.585859 -0.425703  3.99309 i
-0.545455 -0.425703  3.69606 i
-0.505051 -0.425703  3.42383 i
-0.464646 -0.425703  3.17431 i
-0.424242 -0.425703  2.9456 i
-0.383838 -0.425703  2.73593 i
-0.343434 -0.425703  2.5437 i
-0.30303 -0.425703  2.36748 i
-0.262626 -0.425703  2.20598 i
-0.222222 -0.425703  2.05809 i
-0.181818 -0.425703  1.92285 i
-0.141414 -0.425703  1.79945 i
-0.10101 -0.425703  1.68726 i
-0.0606061 -0.425703  1.58579 i
-0.020202 -0.425703  1.49474 i
 0.020202 -0.425703  1.41393 i
 0.0606061 -0.425703  1.34337 i
 0.10101 -0.425703  1.28322 i
 0.141414 -0.425703  1.23379 i
 0.181818 -0.425703  1.19557 i
 0.222222 -0.425703  1.1692 i
 0.262626 -0.425703  1.15548 i
 0.30303 -0.425703  1.15536 i
 0.343434 -0.425703  1.16997 i
 0.383838 -0.425703  1.20058 i
 0.424242 -0.425703  1.24863 i
 0.464646 -0.425703  1.31573 i
 0.505051 -0.425703  1.40362 i
 0.545455 -0.425703  1.51424 i
 0.585859 -0.425703  1.64966 i
 0.626263 -0.425703  1.81211 i
 0.666667 -0.425703  2.004 i
 0.707071 -0.425703  2.22789 i
 0.747475 -0.425703  2.48648 i
 0.787879 -0.425703  2.78267 i
 0.828283 -0.425703  3.11949 i
 0.868687 -0.425703  3.50013 i
 0.909091 -0.425703  3.92796 i
 0.949495 -0.425703  4.40649 i
 0.989899 -0.425703  4.9394 i
 1.0303 -0.425703  5.53053 i
 1.07071 -0.425703  6.18387 i
 1.11111 -0.425703  6.90359 i
 1.15152 -0.425703  7.694 i
 1.19192 -0.425703  8.55958 i
 1.23232 -0.425703  9.50496 i
 1.27273 -0.425703  10.5349 i
 1.31313 -0.425703  11.6545 i
 1.35354 -0.425703  12.8687 i
 1.39394 -0.425703  14.1829 i
 1.43434 -0.425703  15.6024 i
 1.47475 -0.425703  17.133 i
 1.51515 -0.425703  18.7802 i
 1.55556 -0.425703  20.5502 i
 1.59596 -0.425703  22.4489 i
 1.63636 -0.425703  24.4825 i
 1.67677 -0.425703  26.6575 i
 1.71717 -0.425703  28.9805 i
 1.75758 -0.425703  31.458 i
 1.79798 -0.425703  34.0971 i
 1.83838 -0.425703  36.9048 i
 1.87879 -0.425703  39.8881 i
 1.91919 -0.425703  43.0546 i
 1.9596 -0.425703  46.4117 i
 2 -0.425703  49.9671 i

# IsoCurve 99, 100 points
# x y z type
-2 -0.409639  57.6123 i
-1.9596 -0.409639  53.9081 i
-1.91919 -0.409639  50.402 i
-1.87879 -0.409639  47.0862 i
-1.83838 -0.409639  43.9533 i
-1.79798 -0.409639  40.9958 i
-1.75758 -0.409639  38.2067 i
-1.71717 -0.409639  35.5788 i
-1.67677 -0.409639  33.1052 i
-1.63636 -0.409639  30.7793 i
-1.59596 -0.409639  28.5946 i
-1.55556 -0.409639  26.5445 i
-1.51515 -0.409639  24.6229 i
-1.47475 -0.409639  22.8237 i
-1.43434 -0.409639  21.141 i
-1.39394 -0.409639  19.569 i
-1.35354 -0.409639  18.1021 i
-1.31313 -0.409639  16.735 i
-1.27273 -0.409639  15.4622 i
-1.23232 -0.409639  14.2787 i
-1.19192 -0.409639  13.1796 i
-1.15152 -0.409639  12.16 i
-1.11111 -0.409639  11.2153 i
-1.07071 -0.409639  10.3411 i
-1.0303 -0.409639  9.53293 i
-0.989899 -0.409639  8.78674 i
-0.949495 -0.409639  8.09851 i
-0.909091 -0.409639  7.46439 i
-0.868687 -0.409639  6.88072 i
-0.828283 -0.409639  6.34397 i
-0.787879 -0.409639  5.85078 i
-0.747475 -0.409639  5.39796 i
-0.707071 -0.409639  4.98246 i
-0.666667 -0.409639  4.60142 i
-0.626263 -0.409639  4.25211 i
-0.585859 -0.409639  3.93198 i
-0.545455 -0.409639  3.63862 i
-0.505051 -0.409639  3.36979 i
-0.464646 -0.409639  3.12342 i
-0.424242 -0.409639  2.8976 i
-0.383838 -0.409639  2.69055 i
-0.343434 -0.409639  2.50068 i
-0.30303 -0.409639  2.32656 i
-0.262626 -0.409639  2.1669 i
-0.222222 -0.409639  2.02058 i
-0.181818 -0.409639  1.88664 i
-0.141414 -0.409639  1.7643 i
-0.10101 -0.409639  1.65289 i
-0.0606061 -0.409639  1.55195 i
-0.020202 -0.409639  1.46116 i
 0.020202 -0.409639  1.38035 i
 0.0606061 -0.409639  1.30953 i
 0.10101 -0.409639  1.24885 i
 0.141414 -0.409639  1.19864 i
 0.181818 -0.409639  1.15937 i
 0.222222 -0.409639  1.13169 i
 0.262626 -0.409639  1.11639 i
 0.30303 -0.409639  1.11444 i
 0.343434 -0.409639  1.12695 i
 0.383838 -0.409639  1.1552 i
 0.424242 -0.409639  1.20063 i
 0.464646 -0.409639  1.26484 i
 0.505051 -0.409639  1.34959 i
 0.545455 -0.409639  1.4568 i
 0.585859 -0.409639  1.58854 i
 0.626263 -0.409639  1.74706 i
 0.666667 -0.409639  1.93476 i
 0.707071 -0.409639  2.15418 i
 0.747475 -0.409639  2.40806 i
 0.787879 -0.409639  2.69926 i
 0.828283 -0.409639  3.03083 i
 0.868687 -0.409639  3.40597 i
 0.909091 -0.409639  3.82803 i
 0.949495 -0.409639  4.30053 i
 0.989899 -0.409639  4.82715 i
 1.0303 -0.409639  5.41172 i
 1.07071 -0.409639  6.05825 i
 1.11111 -0.409639  6.77088 i
 1.15152 -0.409639  7.55395 i
 1.19192 -0.409639  8.41192 i
 1.23232 -0.409639  9.34943 i
 1.27273 -0.409639  10.3713 i
 1.31313 -0.409639  11.4824 i
 1.35354 -0.409639  12.688 i
 1.39394 -0.409639  13.9932 i
 1.43434 -0.409639  15.4036 i
 1.47475 -0.409639  16.9247 i
 1.51515 -0.409639  18.5623 i
 1.55556 -0.409639  20.3223 i
 1.59596 -0.409639  22.2107 i
 1.63636 -0.409639  24.2339 i
 1.67677 -0.409639  26.3982 i
 1.71717 -0.409639  28.7101 i
 1.75758 -0.409639  31.1764 i
 1.79798 -0.409639  33.8039 i
 1.83838 -0.409639  36.5998 i
 1.87879 -0.409639  39.5711 i
 1.91919 -0.409639  42.7252 i
 1.9596 -0.409639  46.0697 i
 2 -0.409639  49.6123 i

# IsoCurve 100, 100 points
# x y z type
-2 -0.393574  57.2587 i
-1.9596 -0.393574  53.5674 i
-1.91919 -0.393574  50.0739 i
-1.87879 -0.393574  46.7704 i
-1.83838 -0.393574  43.6496 i
-1.79798 -0.393574  40.7039 i
-1.75758 -0.393574  37.9263 i
-1.71717 -0.393574  35.3097 i
-1.67677 -0.393574  32.8471 i
-1.63636 -0.393574  30.532 i
-1.59596 -0.393574  28.3577 i
-1.55556 -0.393574  26.3179 i
-1.51515 -0.393574  24.4063 i
-1.47475 -0.393574  22.6168 i
-1.43434 -0.393574  20.9435 i
-1.39394 -0.393574  19.3807 i
-1.35354 -0.393574  17.9227 i
-1.31313 -0.393574  16.5642 i
-1.27273 -0.393574  15.2998 i
-1.23232 -0.393574  14.1245 i
-1.19192 -0.393574  13.0332 i
-1.15152 -0.393574  12.0212 i
-1.11111 -0.393574  11.0839 i
-1.07071 -0.393574  10.2167 i
-1.0303 -0.393574  9.41541 i
-0.989899 -0.393574  8.67578 i
-0.949495 -0.393574  7.99384 i
-0.909091 -0.393574  7.36575 i
-0.868687 -0.393574  6.78785 i
-0.828283 -0.393574  6.2566 i
-0.787879 -0.393574  5.76866 i
-0.747475 -0.393574  5.32082 i
-0.707071 -0.393574  4.91005 i
-0.666667 -0.393574  4.53347 i
-0.626263 -0.393574  4.18835 i
-0.585859 -0.393574  3.87215 i
-0.545455 -0.393574  3.58246 i
-0.505051 -0.393574  3.31705 i
-0.464646 -0.393574  3.07383 i
-0.424242 -0.393574  2.85088 i
-0.383838 -0.393574  2.64646 i
-0.343434 -0.393574  2.45895 i
-0.30303 -0.393574  2.28692 i
-0.262626 -0.393574  2.1291 i
-0.222222 -0.393574  1.98435 i
-0.181818 -0.393574  1.85173 i
-0.141414 -0.393574  1.73043 i
-0.10101 -0.393574  1.61981 i
-0.0606061 -0.393574  1.5194 i
-0.020202 -0.393574  1.42887 i
 0.020202 -0.393574  1.34806 i
 0.0606061 -0.393574  1.27697 i
 0.10101 -0.393574  1.21577 i
 0.141414 -0.393574  1.16477 i
 0.181818 -0.393574  1.12446 i
 0.222222 -0.393574  1.09547 i
 0.262626 -0.393574  1.07859 i
 0.30303 -0.393574  1.0748 i
 0.343434 -0.393574  1.08521 i
 0.383838 -0.393574  1.1111 i
 0.424242 -0.393574  1.15391 i
 0.464646 -0.393574  1.21524 i
 0.505051 -0.393574  1.29684 i
 0.545455 -0.393574  1.40064 i
 0.585859 -0.393574  1.52872 i
 0.626263 -0.393574  1.6833 i
 0.666667 -0.393574  1.8668 i
 0.707071 -0.393574  2.08177 i
 0.747475 -0.393574  2.33092 i
 0.787879 -0.393574  2.61714 i
 0.828283 -0.393574  2.94347 i
 0.868687 -0.393574  3.3131 i
 0.909091 -0.393574  3.72939 i
 0.949495 -0.393574  4.19586 i
 0.989899 -0.393574  4.71618 i
 1.0303 -0.393574  5.2942 i
 1.07071 -0.393574  5.93391 i
 1.11111 -0.393574  6.63946 i
 1.15152 -0.393574  7.41519 i
 1.19192 -0.393574  8.26555 i
 1.23232 -0.393574  9.1952 i
 1.27273 -0.393574  10.2089 i
 1.31313 -0.393574  11.3117 i
 1.35354 -0.393574  12.5086 i
 1.39394 -0.393574  13.8049 i
 1.43434 -0.393574  15.2061 i
 1.47475 -0.393574  16.7178 i
 1.51515 -0.393574  18.3457 i
 1.55556 -0.393574  20.0957 i
 1.59596 -0.393574  21.9739 i
 1.63636 -0.393574  23.9866 i
 1.67677 -0.393574  26.1401 i
 1.71717 -0.393574  28.441 i
 1.75758 -0.393574  30.896 i
 1.79798 -0.393574  33.512 i
 1.83838 -0.393574  36.296 i
 1.87879 -0.393574  39.2553 i
 1.91919 -0.393574  42.3971 i
 1.9596 -0.393574  45.729 i
 2 -0.393574  49.2587 i

# IsoCurve 101, 100 points
# x y z type
-2 -0.37751  56.9065 i
-1.9596 -0.37751  53.228 i
-1.91919 -0.37751  49.7471 i
-1.87879 -0.37751  46.456 i
-1.83838 -0.37751  43.3471 i
-1.79798 -0.37751  40.4133 i
-1.75758 -0.37751  37.6472 i
-1.71717 -0.37751  35.0419 i
-1.67677 -0.37751  32.5903 i
-1.63636 -0.37751  30.286 i
-1.59596 -0.37751  28.1222 i
-1.55556 -0.37751  26.0926 i
-1.51515 -0.37751  24.1909 i
-1.47475 -0.37751  22.4111 i
-1.43434 -0.37751  20.7473 i
-1.39394 -0.37751  19.1936 i
-1.35354 -0.37751  17.7446 i
-1.31313 -0.37751  16.3947 i
-1.27273 -0.37751  15.1388 i
-1.23232 -0.37751  13.9715 i
-1.19192 -0.37751  12.8882 i
-1.15152 -0.37751  11.8838 i
-1.11111 -0.37751  10.9538 i
-1.07071 -0.37751  10.0937 i
-1.0303 -0.37751  9.29918 i
-0.989899 -0.37751  8.5661 i
-0.949495 -0.37751  7.89046 i
-0.909091 -0.37751  7.26841 i
-0.868687 -0.37751  6.69627 i
-0.828283 -0.37751  6.17053 i
-0.787879 -0.37751  5.68783 i
-0.747475 -0.37751  5.24498 i
-0.707071 -0.37751  4.83893 i
-0.666667 -0.37751  4.4668 i
-0.626263 -0.37751  4.12588 i
-0.585859 -0.37751  3.81361 i
-0.545455 -0.37751  3.5276 i
-0.505051 -0.37751  3.26559 i
-0.464646 -0.37751  3.02552 i
-0.424242 -0.37751  2.80546 i
-0.383838 -0.37751  2.60366 i
-0.343434 -0.37751  2.41851 i
-0.30303 -0.37751  2.24858 i
-0.262626 -0.37751  2.09259 i
-0.222222 -0.37751  1.94942 i
-0.181818 -0.37751  1.81811 i
-0.141414 -0.37751  1.69786 i
-0.10101 -0.37751  1.58803 i
-0.0606061 -0.37751  1.48814 i
-0.020202 -0.37751  1.39787 i
 0.020202 -0.37751  1.31706 i
 0.0606061 -0.37751  1.24571 i
 0.10101 -0.37751  1.18399 i
 0.141414 -0.37751  1.1322 i
 0.181818 -0.37751  1.09084 i
 0.222222 -0.37751  1.06053 i
 0.262626 -0.37751  1.04209 i
 0.30303 -0.37751  1.03646 i
 0.343434 -0.37751  1.04477 i
 0.383838 -0.37751  1.0683 i
 0.424242 -0.37751  1.10849 i
 0.464646 -0.37751  1.16693 i
 0.505051 -0.37751  1.24539 i
 0.545455 -0.37751  1.34578 i
 0.585859 -0.37751  1.47018 i
 0.626263 -0.37751  1.62083 i
 0.666667 -0.37751  1.80013 i
 0.707071 -0.37751  2.01064 i
 0.747475 -0.37751  2.25508 i
 0.787879 -0.37751  2.53632 i
 0.828283 -0.37751  2.8574 i
 0.868687 -0.37751  3.22152 i
 0.909091 -0.37751  3.63204 i
 0.949495 -0.37751  4.09248 i
 0.989899 -0.37751  4.60651 i
 1.0303 -0.37751  5.17797 i
 1.07071 -0.37751  5.81086 i
 1.11111 -0.37751  6.50933 i
 1.15152 -0.37751  7.27771 i
 1.19192 -0.37751  8.12047 i
 1.23232 -0.37751  9.04225 i
 1.27273 -0.37751  10.0478 i
 1.31313 -0.37751  11.1422 i
 1.35354 -0.37751  12.3305 i
 1.39394 -0.37751  13.6179 i
 1.43434 -0.37751  15.0099 i
 1.47475 -0.37751  16.5121 i
 1.51515 -0.37751  18.1303 i
 1.55556 -0.37751  19.8703 i
 1.59596 -0.37751  21.7383 i
 1.63636 -0.37751  23.7405 i
 1.67677 -0.37751  25.8833 i
 1.71717 -0.37751  28.1732 i
 1.75758 -0.37751  30.6169 i
 1.79798 -0.37751  33.2214 i
 1.83838 -0.37751  35.9936 i
 1.87879 -0.37751  38.9408 i
 1.91919 -0.37751  42.0703 i
 1.9596 -0.37751  45.3896 i
 2 -0.37751  48.9065 i

# IsoCurve 102, 100 points
# x y z type
-2 -0.361446  56.5555 i
-1.9596 -0.361446  52.8899 i
-1.91919 -0.361446  49.4216 i
-1.87879 -0.361446  46.1428 i
-1.83838 -0.361446  43.046 i
-1.79798 -0.361446  40.124 i
-1.75758 -0.361446  37.3694 i
-1.71717 -0.361446  34.7753 i
-1.67677 -0.361446  32.3348 i
-1.63636 -0.361446  30.0412 i
-1.59596 -0.361446  27.8879 i
-1.55556 -0.361446  25.8685 i
-1.51515 -0.361446  23.9768 i
-1.47475 -0.361446  22.2067 i
-1.43434 -0.361446  20.5524 i
-1.39394 -0.361446  19.0079 i
-1.35354 -0.361446  17.5678 i
-1.31313 -0.361446  16.2266 i
-1.27273 -0.361446  14.979 i
-1.23232 -0.361446  13.8199 i
-1.19192 -0.361446  12.7444 i
-1.15152 -0.361446  11.7476 i
-1.11111 -0.361446  10.8249 i
-1.07071 -0.361446  9.97193 i
-1.0303 -0.361446  9.18424 i
-0.989899 -0.361446  8.45772 i
-0.949495 -0.361446  7.78837 i
-0.909091 -0.361446  7.17235 i
-0.868687 -0.361446  6.60598 i
-0.828283 -0.361446  6.08575 i
-0.787879 -0.361446  5.6083 i
-0.747475 -0.361446  5.17042 i
-0.707071 -0.361446  4.76909 i
-0.666667 -0.361446  4.40143 i
-0.626263 -0.361446  4.0647 i
-0.585859 -0.361446  3.75637 i
-0.545455 -0.361446  3.47402 i
-0.505051 -0.361446  3.21542 i
-0.464646 -0.361446  2.9785 i
-0.424242 -0.361446  2.76133 i
-0.383838 -0.361446  2.56215 i
-0.343434 -0.361446  2.37936 i
-0.30303 -0.361446  2.21153 i
-0.262626 -0.361446  2.05737 i
-0.222222 -0.361446  1.91578 i
-0.181818 -0.361446  1.78578 i
-0.141414 -0.361446  1.66657 i
-0.10101 -0.361446  1.55753 i
-0.0606061 -0.361446  1.45816 i
-0.020202 -0.361446  1.36816 i
 0.020202 -0.361446  1.28735 i
 0.0606061 -0.361446  1.21574 i
 0.10101 -0.361446  1.15349 i
 0.141414 -0.361446  1.10092 i
 0.181818 -0.361446  1.0585 i
 0.222222 -0.361446  1.02689 i
 0.262626 -0.361446  1.00687 i
 0.30303 -0.361446  0.999408 i
 0.343434 -0.361446  1.00562 i
 0.383838 -0.361446  1.02679 i
 0.424242 -0.361446  1.06436 i
 0.464646 -0.361446  1.11991 i
 0.505051 -0.361446  1.19522 i
 0.545455 -0.361446  1.2922 i
 0.585859 -0.361446  1.41293 i
 0.626263 -0.361446  1.55965 i
 0.666667 -0.361446  1.73476 i
 0.707071 -0.361446  1.94081 i
 0.747475 -0.361446  2.18052 i
 0.787879 -0.361446  2.45678 i
 0.828283 -0.361446  2.77262 i
 0.868687 -0.361446  3.13123 i
 0.909091 -0.361446  3.53598 i
 0.949495 -0.361446  3.99039 i
 0.989899 -0.361446  4.49812 i
 1.0303 -0.361446  5.06303 i
 1.07071 -0.361446  5.6891 i
 1.11111 -0.361446  6.38049 i
 1.15152 -0.361446  7.14153 i
 1.19192 -0.361446  7.97669 i
 1.23232 -0.361446  8.8906 i
 1.27273 -0.361446  9.88806 i
 1.31313 -0.361446  10.974 i
 1.35354 -0.361446  12.1536 i
 1.39394 -0.361446  13.4321 i
 1.43434 -0.361446  14.815 i
 1.47475 -0.361446  16.3078 i
 1.51515 -0.361446  17.9162 i
 1.55556 -0.361446  19.6463 i
 1.59596 -0.361446  21.5041 i
 1.63636 -0.361446  23.4958 i
 1.67677 -0.361446  25.6278 i
 1.71717 -0.361446  27.9066 i
 1.75758 -0.361446  30.3391 i
 1.79798 -0.361446  32.932 i
 1.83838 -0.361446  35.6925 i
 1.87879 -0.361446  38.6276 i
 1.91919 -0.361446  41.7448 i
 1.9596 -0.361446  45.0515 i
 2 -0.361446  48.5555 i

# IsoCurve 103, 100 points
# x y z type
-2 -0.345382  56.2059 i
-1.9596 -0.345382  52.5531 i
-1.91919 -0.345382  49.0973 i
-1.87879 -0.345382  45.8308 i
-1.83838 -0.345382  42.7462 i
-1.79798 -0.345382  39.8359 i
-1.75758 -0.345382  37.0929 i
-1.71717 -0.345382  34.5101 i
-1.67677 -0.345382  32.0806 i
-1.63636 -0.345382  29.7978 i
-1.59596 -0.345382  27.6549 i
-1.55556 -0.345382  25.6458 i
-1.51515 -0.345382  23.7641 i
-1.47475 -0.345382  22.0037 i
-1.43434 -0.345382  20.3587 i
-1.39394 -0.345382  18.8234 i
-1.35354 -0.345382  17.3922 i
-1.31313 -0.345382  16.0597 i
-1.27273 -0.345382  14.8205 i
-1.23232 -0.345382  13.6695 i
-1.19192 -0.345382  12.6019 i
-1.15152 -0.345382  11.6127 i
-1.11111 -0.345382  10.6974 i
-1.07071 -0.345382  9.85146 i
-1.0303 -0.345382  9.07059 i
-0.989899 -0.345382  8.35063 i
-0.949495 -0.345382  7.68757 i
-0.909091 -0.345382  7.07758 i
-0.868687 -0.345382  6.51698 i
-0.828283 -0.345382  6.00226 i
-0.787879 -0.345382  5.53005 i
-0.747475 -0.345382  5.09716 i
-0.707071 -0.345382  4.70055 i
-0.666667 -0.345382  4.33734 i
-0.626263 -0.345382  4.00481 i
-0.585859 -0.345382  3.70041 i
-0.545455 -0.345382  3.42174 i
-0.505051 -0.345382  3.16655 i
-0.464646 -0.345382  2.93277 i
-0.424242 -0.345382  2.71848 i
-0.383838 -0.345382  2.52192 i
-0.343434 -0.345382  2.3415 i
-0.30303 -0.345382  2.17577 i
-0.262626 -0.345382  2.02345 i
-0.222222 -0.345382  1.88342 i
-0.181818 -0.345382  1.75474 i
-0.141414 -0.345382  1.63658 i
-0.10101 -0.345382  1.52832 i
-0.0606061 -0.345382  1.42948 i
-0.020202 -0.345382  1.33974 i
 0.020202 -0.345382  1.25893 i
 0.0606061 -0.345382  1.18706 i
 0.10101 -0.345382  1.12428 i
 0.141414 -0.345382  1.07093 i
 0.181818 -0.345382  1.02746 i
 0.222222 -0.345382  0.994535 i
 0.262626 -0.345382  0.972943 i
 0.30303 -0.345382  0.963646 i
 0.343434 -0.345382  0.967762 i
 0.383838 -0.345382  0.986571 i
 0.424242 -0.345382  1.02151 i
 0.464646 -0.345382  1.07419 i
 0.505051 -0.345382  1.14635 i
 0.545455 -0.345382  1.23992 i
 0.585859 -0.345382  1.35698 i
 0.626263 -0.345382  1.49976 i
 0.666667 -0.345382  1.67067 i
 0.707071 -0.345382  1.87227 i
 0.747475 -0.345382  2.10726 i
 0.787879 -0.345382  2.37854 i
 0.828283 -0.345382  2.68913 i
 0.868687 -0.345382  3.04223 i
 0.909091 -0.345382  3.44122 i
 0.949495 -0.345382  3.88959 i
 0.989899 -0.345382  4.39103 i
 1.0303 -0.345382  4.94938 i
 1.07071 -0.345382  5.56863 i
 1.11111 -0.345382  6.25295 i
 1.15152 -0.345382  7.00664 i
 1.19192 -0.345382  7.83419 i
 1.23232 -0.345382  8.74023 i
 1.27273 -0.345382  9.72957 i
 1.31313 -0.345382  10.8071 i
 1.35354 -0.345382  11.9781 i
 1.39394 -0.345382  13.2477 i
 1.43434 -0.345382  14.6213 i
 1.47475 -0.345382  16.1047 i
 1.51515 -0.345382  17.7035 i
 1.55556 -0.345382  19.4236 i
 1.59596 -0.345382  21.2711 i
 1.63636 -0.345382  23.2523 i
 1.67677 -0.345382  25.3736 i
 1.71717 -0.345382  27.6414 i
 1.75758 -0.345382  30.0626 i
 1.79798 -0.345382  32.644 i
 1.83838 -0.345382  35.3926 i
 1.87879 -0.345382  38.3157 i
 1.91919 -0.345382  41.4206 i
 1.9596 -0.345382  44.7147 i
 2 -0.345382  48.2059 i

# IsoCurve 104, 100 points
# x y z type
-2 -0.329317  55.8575 i
-1.9596 -0.329317  52.2176 i
-1.91919 -0.329317  48.7744 i
-1.87879 -0.329317  45.5202 i
-1.83838 -0.329317  42.4476 i
-1.79798 -0.329317  39.5492 i
-1.75758 -0.329317  36.8177 i
-1.71717 -0.329317  34.2462 i
-1.67677 -0.329317  31.8277 i
-1.63636 -0.329317  29.5556 i
-1.59596 -0.329317  27.4233 i
-1.55556 -0.329317  25.4243 i
-1.51515 -0.329317  23.5526 i
-1.47475 -0.329317  21.8019 i
-1.43434 -0.329317  20.1664 i
-1.39394 -0.329317  18.6403 i
-1.35354 -0.329317  17.218 i
-1.31313 -0.329317  15.8941 i
-1.27273 -0.329317  14.6633 i
-1.23232 -0.329317  13.5205 i
-1.19192 -0.329317  12.4607 i
-1.15152 -0.329317  11.4791 i
-1.11111 -0.329317  10.5711 i
-1.07071 -0.329317  9.73228 i
-1.0303 -0.329317  8.95823 i
-0.989899 -0.329317  8.24482 i
-0.949495 -0.329317  7.58806 i
-0.909091 -0.329317  6.9841 i
-0.868687 -0.329317  6.42927 i
-0.828283 -0.329317  5.92006 i
-0.787879 -0.329317  5.45309 i
-0.747475 -0.329317  5.02519 i
-0.707071 -0.329317  4.6333 i
-0.666667 -0.329317  4.27455 i
-0.626263 -0.329317  3.94622 i
-0.585859 -0.329317  3.64575 i
-0.545455 -0.329317  3.37074 i
-0.505051 -0.329317  3.11897 i
-0.464646 -0.329317  2.88833 i
-0.424242 -0.329317  2.67693 i
-0.383838 -0.329317  2.48299 i
-0.343434 -0.329317  2.30493 i
-0.30303 -0.329317  2.14129 i
-0.262626 -0.329317  1.99081 i
-0.222222 -0.329317  1.85236 i
-0.181818 -0.329317  1.72498 i
-0.141414 -0.329317  1.60788 i
-0.10101 -0.329317  1.50041 i
-0.0606061 -0.329317  1.40209 i
-0.020202 -0.329317  1.31261 i
 0.020202 -0.329317  1.2318 i
 0.0606061 -0.329317  1.15967 i
 0.10101 -0.329317  1.09637 i
 0.141414 -0.329317  1.04222 i
 0.181818 -0.329317  0.997711 i
 0.222222 -0.329317  0.963472 i
 0.262626 -0.329317  0.940307 i
 0.30303 -0.329317  0.929174 i
 0.343434 -0.329317  0.931192 i
 0.383838 -0.329317  0.947641 i
 0.424242 -0.329317  0.97996 i
 0.464646 -0.329317  1.02975 i
 0.505051 -0.329317  1.09876 i
 0.545455 -0.329317  1.18893 i
 0.585859 -0.329317  1.30231 i
 0.626263 -0.329317  1.44117 i
 0.666667 -0.329317  1.60788 i
 0.707071 -0.329317  1.80501 i
 0.747475 -0.329317  2.03529 i
 0.787879 -0.329317  2.30158 i
 0.828283 -0.329317  2.60693 i
 0.868687 -0.329317  2.95453 i
 0.909091 -0.329317  3.34774 i
 0.949495 -0.329317  3.79008 i
 0.989899 -0.329317  4.28523 i
 1.0303 -0.329317  4.83702 i
 1.07071 -0.329317  5.44945 i
 1.11111 -0.329317  6.12669 i
 1.15152 -0.329317  6.87304 i
 1.19192 -0.329317  7.69298 i
 1.23232 -0.329317  8.59116 i
 1.27273 -0.329317  9.57236 i
 1.31313 -0.329317  10.6416 i
 1.35354 -0.329317  11.8038 i
 1.39394 -0.329317  13.0645 i
 1.43434 -0.329317  14.429 i
 1.47475 -0.329317  15.9029 i
 1.51515 -0.329317  17.492 i
 1.55556 -0.329317  19.2021 i
 1.59596 -0.329317  21.0394 i
 1.63636 -0.329317  23.0101 i
 1.67677 -0.329317  25.1206 i
 1.71717 -0.329317  27.3775 i
 1.75758 -0.329317  29.7874 i
 1.79798 -0.329317  32.3572 i
 1.83838 -0.329317  35.0941 i
 1.87879 -0.329317  38.0051 i
 1.91919 -0.329317  41.0976 i
 1.9596 -0.329317  44.3792 i
 2 -0.329317  47.8575 i

# IsoCurve 105, 100 points
# x y z type
-2 -0.313253  55.5104 i
-1.9596 -0.313253  51.8833 i
-1.91919 -0.313253  48.4527 i
-1.87879 -0.313253  45.2109 i
-1.83838 -0.313253  42.1503 i
-1.79798 -0.313253  39.2637 i
-1.75758 -0.313253  36.5438 i
-1.71717 -0.313253  33.9835 i
-1.67677 -0.313253  31.5761 i
-1.63636 -0.313253  29.3147 i
-1.59596 -0.313253  27.1929 i
-1.55556 -0.313253  25.2042 i
-1.51515 -0.313253  23.3424 i
-1.47475 -0.313253  21.6014 i
-1.43434 -0.313253  19.9753 i
-1.39394 -0.313253  18.4584 i
-1.35354 -0.313253  17.045 i
-1.31313 -0.313253  15.7298 i
-1.27273 -0.313253  14.5074 i
-1.23232 -0.313253  13.3727 i
-1.19192 -0.313253  12.3207 i
-1.15152 -0.313253  11.3468 i
-1.11111 -0.313253  10.4462 i
-1.07071 -0.313253  9.61439 i
-1.0303 -0.313253  8.84716 i
-0.989899 -0.313253  8.14031 i
-0.949495 -0.313253  7.48984 i
-0.909091 -0.313253  6.89191 i
-0.868687 -0.313253  6.34286 i
-0.828283 -0.313253  5.83915 i
-0.787879 -0.313253  5.37743 i
-0.747475 -0.313253  4.9545 i
-0.707071 -0.313253  4.56733 i
-0.666667 -0.313253  4.21304 i
-0.626263 -0.313253  3.88891 i
-0.585859 -0.313253  3.59237 i
-0.545455 -0.313253  3.32104 i
-0.505051 -0.313253  3.07267 i
-0.464646 -0.313253  2.84519 i
-0.424242 -0.313253  2.63667 i
