
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:       98
-1.73508 -1.39394  56 
-1.74596 -1.35354  56 
-1.75692 -1.31313  56 
-1.75758 -1.31073  56 
-1.76744 -1.27273  56 
-1.77801 -1.23232  56 
-1.78867 -1.19192  56 
-1.79798 -1.15684  56 
-1.79933 -1.15152  56 
-1.8096 -1.11111  56 
-1.81995 -1.07071  56 
-1.83039 -1.0303  56 
-1.83838 -0.999515  56 
-1.84077 -0.989899  56 
-1.85083 -0.949495  56 
-1.86096 -0.909091  56 
-1.87118 -0.868687  56 
-1.87879 -0.838762  56 
-1.88134 -0.828283  56 
-1.89118 -0.787879  56 
-1.9011 -0.747475  56 
-1.9111 -0.707071  56 
-1.91919 -0.674577  56 
-1.92108 -0.666667  56 
-1.93071 -0.626263  56 
-1.94041 -0.585859  56 
-1.9502 -0.545455  56 
-1.9596 -0.506965  56 
-1.96004 -0.505051  56 
-1.96946 -0.464646  56 
-1.97896 -0.424242  56 
-1.98854 -0.383838  56 
-1.99819 -0.343434  56 
-2 -0.335868  56 


# Contour 22, label:       54
 1.62176 -2  54 
 1.63416 -1.9596  54 
 1.63636 -1.95241  54 
 1.64612 -1.91919  54 
 1.65808 -1.87879  54 
 1.67013 -1.83838  54 
 1.67677 -1.81623  54 
 1.682 -1.79798  54 
 1.69362 -1.75758  54 
 1.70534 -1.71717  54 
 1.71716 -1.67677  54 
 1.71717 -1.67671  54 
 1.72845 -1.63636  54 
 1.73985 -1.59596  54 
 1.75133 -1.55556  54 
 1.75758 -1.5337  54 
 1.76264 -1.51515  54 
 1.77371 -1.47475  54 
 1.78488 -1.43434  54 
 1.79614 -1.39394  54 
 1.79798 -1.38734  54 
 1.807 -1.35354  54 
 1.81785 -1.31313  54 
 1.82879 -1.27273  54 
 1.83838 -1.23756  54 
 1.83975 -1.23232  54 
 1.85029 -1.19192  54 
 1.86092 -1.15152  54 
 1.87164 -1.11111  54 
 1.87879 -1.08434  54 
 1.88226 -1.07071  54 
 1.89259 -1.0303  54 
 1.90301 -0.989899  54 
 1.91351 -0.949495  54 
 1.91919 -0.927736  54 
 1.92384 -0.909091  54 
 1.93396 -0.868687  54 
 1.94416 -0.828283  54 
 1.95444 -0.787879  54 
 1.9596 -0.767723  54 
 1.96454 -0.747475  54 
 1.97444 -0.707071  54 
 1.98443 -0.666667  54 
 1.9945 -0.626263  54 
 2 -0.604302  54 

-1.53657 -2  54 
-1.54886 -1.9596  54 
-1.55556 -1.93768  54 
-1.56096 -1.91919  54 
-1.57282 -1.87879  54 
-1.58477 -1.83838  54 
-1.59596 -1.80082  54 
-1.59677 -1.79798  54 
-1.60829 -1.75758  54 
-1.61991 -1.71717  54 
-1.63162 -1.67677  54 
-1.63636 -1.66045  54 
-1.64307 -1.63636  54 
-1.65436 -1.59596  54 
-1.66574 -1.55556  54 
-1.67677 -1.51672  54 
-1.67719 -1.51515  54 
-1.68817 -1.47475  54 
-1.69923 -1.43434  54 
-1.71038 -1.39394  54 
-1.71717 -1.36947  54 
-1.7214 -1.35354  54 
-1.73215 -1.31313  54 
-1.74299 -1.27273  54 
-1.75392 -1.23232  54 
-1.75758 -1.21882  54 
-1.76455 -1.19192  54 
-1.77508 -1.15152  54 
-1.7857 -1.11111  54 
-1.7964 -1.07071  54 
-1.79798 -1.06475  54 
-1.80671 -1.0303  54 
-1.81702 -0.989899  54 
-1.82742 -0.949495  54 
-1.8379 -0.909091  54 
-1.83838 -0.907227  54 
-1.84794 -0.868687  54 
-1.85804 -0.828283  54 
-1.86821 -0.787879  54 
-1.87848 -0.747475  54 
-1.87879 -0.746251  54 
-1.8883 -0.707071  54 
-1.89818 -0.666667  54 
-1.90814 -0.626263  54 
-1.91819 -0.585859  54 
-1.91919 -0.581814  54 
-1.92783 -0.545455  54 
-1.9375 -0.505051  54 
-1.94725 -0.464646  54 
-1.95708 -0.424242  54 
-1.9596 -0.413924  54 
-1.9666 -0.383838  54 
-1.97606 -0.343434  54 
-1.9856 -0.30303  54 
-1.99521 -0.262626  54 
-2 -0.242593  54 


# Contour 23, label:       52
 1.59533 -2  52 
 1.59596 -1.998  52 
 1.60753 -1.9596  52 
 1.6198 -1.91919  52 
 1.63218 -1.87879  52 
 1.63636 -1.86518  52 
 1.64423 -1.83838  52 
 1.65617 -1.79798  52 
 1.6682 -1.75758  52 
 1.67677 -1.72898  52 
 1.68015 -1.71717  52 
 1.69175 -1.67677  52 
 1.70345 -1.63636  52 
 1.71525 -1.59596  52 
 1.71717 -1.58939  52 
 1.72663 -1.55556  52 
 1.738 -1.51515  52 
 1.74947 -1.47475  52 
 1.75758 -1.44635  52 
 1.76085 -1.43434  52 
 1.7719 -1.39394  52 
 1.78305 -1.35354  52 
 1.79429 -1.31313  52 
 1.79798 -1.29992  52 
 1.80523 -1.27273  52 
 1.81606 -1.23232  52 
 1.82698 -1.19192  52 
 1.838 -1.15152  52 
 1.83838 -1.15011  52 
 1.84854 -1.11111  52 
 1.85916 -1.07071  52 
 1.86986 -1.0303  52 
 1.87879 -0.996839  52 
 1.88056 -0.989899  52 
 1.89086 -0.949495  52 
 1.90126 -0.909091  52 
 1.91174 -0.868687  52 
 1.91919 -0.840163  52 
 1.92215 -0.828283  52 
 1.93225 -0.787879  52 
 1.94243 -0.747475  52 
 1.9527 -0.707071  52 
 1.9596 -0.680084  52 
 1.96287 -0.666667  52 
 1.97275 -0.626263  52 
 1.98272 -0.585859  52 
 1.99278 -0.545455  52 
 2 -0.516599  52 

-1.50844 -2  52 
-1.51515 -1.97856  52 
-1.52083 -1.9596  52 
-1.53298 -1.91919  52 
-1.54522 -1.87879  52 
-1.55556 -1.84492  52 
-1.55746 -1.83838  52 
-1.56927 -1.79798  52 
-1.58117 -1.75758  52 
-1.59317 -1.71717  52 
-1.59596 -1.70781  52 
-1.60479 -1.67677  52 
-1.61636 -1.63636  52 
-1.62803 -1.59596  52 
-1.63636 -1.56725  52 
-1.63961 -1.55556  52 
-1.65086 -1.51515  52 
-1.6622 -1.47475  52 
-1.67363 -1.43434  52 
-1.67677 -1.42326  52 
-1.68472 -1.39394  52 
-1.69574 -1.35354  52 
-1.70684 -1.31313  52 
-1.71717 -1.27585  52 
-1.718 -1.27273  52 
-1.72871 -1.23232  52 
-1.7395 -1.19192  52 
-1.75038 -1.15152  52 
-1.75758 -1.12494  52 
-1.76116 -1.11111  52 
-1.77164 -1.07071  52 
-1.78221 -1.0303  52 
-1.79287 -0.989899  52 
-1.79798 -0.970614  52 
-1.80333 -0.949495  52 
-1.81359 -0.909091  52 
-1.82394 -0.868687  52 
-1.83438 -0.828283  52 
-1.83838 -0.812844  52 
-1.84456 -0.787879  52 
-1.85462 -0.747475  52 
-1.86475 -0.707071  52 
-1.87497 -0.666667  52 
-1.87879 -0.651621  52 
-1.88493 -0.626263  52 
-1.89477 -0.585859  52 
-1.90469 -0.545455  52 
-1.91469 -0.505051  52 
-1.91919 -0.486945  52 
-1.92448 -0.464646  52 
-1.93411 -0.424242  52 
-1.94381 -0.383838  52 
-1.9536 -0.343434  52 
-1.9596 -0.318821  52 
-1.96327 -0.30303  52 
-1.97268 -0.262626  52 
-1.98218 -0.222222  52 
-1.99175 -0.181818  52 
-2 -0.147264  52 


# Contour 24, label:       50
 1.56748 -2  50 
 1.58007 -1.9596  50 
 1.59278 -1.91919  50 
 1.59596 -1.9091  50 
 1.60509 -1.87879  50 
 1.61734 -1.83838  50 
 1.62969 -1.79798  50 
 1.63636 -1.77626  50 
 1.64185 -1.75758  50 
 1.65375 -1.71717  50 
 1.66576 -1.67677  50 
 1.67677 -1.64004  50 
 1.67782 -1.63636  50 
 1.68939 -1.59596  50 
 1.70107 -1.55556  50 
 1.71284 -1.51515  50 
 1.71717 -1.50035  50 
 1.72432 -1.47475  50 
 1.73567 -1.43434  50 
 1.74712 -1.39394  50 
 1.75758 -1.35731  50 
 1.7586 -1.35354  50 
 1.76963 -1.31313  50 
 1.78075 -1.27273  50 
 1.79197 -1.23232  50 
 1.79798 -1.21079  50 
 1.80301 -1.19192  50 
 1.81381 -1.15152  50 
 1.82471 -1.11111  50 
 1.83571 -1.07071  50 
 1.83838 -1.0609  50 
 1.84635 -1.0303  50 
 1.85694 -0.989899  50 
 1.86762 -0.949495  50 
 1.87839 -0.909091  50 
 1.87879 -0.907614  50 
 1.8887 -0.868687  50 
 1.89907 -0.828283  50 
 1.90953 -0.787879  50 
 1.91919 -0.750877  50 
 1.92004 -0.747475  50 
 1.93011 -0.707071  50 
 1.94027 -0.666667  50 
 1.95051 -0.626263  50 
 1.9596 -0.590728  50 
 1.96078 -0.585859  50 
 1.97064 -0.545455  50 
 1.98059 -0.505051  50 
 1.99062 -0.464646  50 
 2 -0.427176  50 

-1.47916 -2  50 
-1.4916 -1.9596  50 
-1.50414 -1.91919  50 
-1.51515 -1.88396  50 
-1.5167 -1.87879  50 
-1.52879 -1.83838  50 
-1.54098 -1.79798  50 
-1.55327 -1.75758  50 
-1.55556 -1.75007  50 
-1.56514 -1.71717  50 
-1.57699 -1.67677  50 
-1.58894 -1.63636  50 
-1.59596 -1.61272  50 
-1.60072 -1.59596  50 
-1.61224 -1.55556  50 
-1.62385 -1.51515  50 
-1.63556 -1.47475  50 
-1.63636 -1.47198  50 
-1.6468 -1.43434  50 
-1.65808 -1.39394  50 
-1.66946 -1.35354  50 
-1.67677 -1.32772  50 
-1.68072 -1.31313  50 
-1.69168 -1.27273  50 
-1.70274 -1.23232  50 
-1.71389 -1.19192  50 
-1.71717 -1.18006  50 
-1.72472 -1.15152  50 
-1.73546 -1.11111  50 
-1.74629 -1.07071  50 
-1.75721 -1.0303  50 
-1.75758 -1.02897  50 
-1.76767 -0.989899  50 
-1.77819 -0.949495  50 
-1.7888 -0.909091  50 
-1.79798 -0.874375  50 
-1.79942 -0.868687  50 
-1.80963 -0.828283  50 
-1.81994 -0.787879  50 
-1.83032 -0.747475  50 
-1.83838 -0.716336  50 
-1.84067 -0.707071  50 
-1.85068 -0.666667  50 
-1.86076 -0.626263  50 
-1.87093 -0.585859  50 
-1.87879 -0.554852  50 
-1.88106 -0.545455  50 
-1.89085 -0.505051  50 
-1.90072 -0.464646  50 
-1.91067 -0.424242  50 
-1.91919 -0.389922  50 
-1.92063 -0.383838  50 
-1.93021 -0.343434  50 
-1.93987 -0.30303  50 
-1.94961 -0.262626  50 
-1.95943 -0.222222  50 
-1.9596 -0.221546  50 
-1.96881 -0.181818  50 
-1.97825 -0.141414  50 
-1.98778 -0.10101  50 
-1.99739 -0.0606061  50 
-2 -0.0496515  50 


# Contour 25, label:       48
 1.53872 -2  48 
 1.55176 -1.9596  48 
 1.55556 -1.94788  48 
 1.56442 -1.91919  48 
 1.57699 -1.87879  48 
 1.58966 -1.83838  48 
 1.59596 -1.81841  48 
 1.60211 -1.79798  48 
 1.61432 -1.75758  48 
 1.62665 -1.71717  48 
 1.63636 -1.68554  48 
 1.63894 -1.67677  48 
 1.65081 -1.63636  48 
 1.66279 -1.59596  48 
 1.67488 -1.55556  48 
 1.67677 -1.54925  48 
 1.68652 -1.51515  48 
 1.69817 -1.47475  48 
 1.70991 -1.43434  48 
 1.71717 -1.40952  48 
 1.72152 -1.39394  48 
 1.73284 -1.35354  48 
 1.74425 -1.31313  48 
 1.75577 -1.27273  48 
 1.75758 -1.26641  48 
 1.76686 -1.23232  48 
 1.77796 -1.19192  48 
 1.78915 -1.15152  48 
 1.79798 -1.11986  48 
 1.80031 -1.11111  48 
 1.81108 -1.07071  48 
 1.82196 -1.0303  48 
 1.83292 -0.989899  48 
 1.83838 -0.969878  48 
 1.84369 -0.949495  48 
 1.85425 -0.909091  48 
 1.8649 -0.868687  48 
 1.87565 -0.828283  48 
 1.87879 -0.816506  48 
 1.88607 -0.787879  48 
 1.89641 -0.747475  48 
 1.90685 -0.707071  48 
 1.91738 -0.666667  48 
 1.91919 -0.65972  48 
 1.92752 -0.626263  48 
 1.93765 -0.585859  48 
 1.94787 -0.545455  48 
 1.95818 -0.505051  48 
 1.9596 -0.499509  48 
 1.96809 -0.464646  48 
 1.97801 -0.424242  48 
 1.98801 -0.383838  48 
 1.99811 -0.343434  48 
 2 -0.335868  48 

-1.44853 -2  48 
-1.46136 -1.9596  48 
-1.47431 -1.91919  48 
-1.47475 -1.91782  48 
-1.4867 -1.87879  48 
-1.49918 -1.83838  48 
-1.51176 -1.79798  48 
-1.51515 -1.78712  48 
-1.52397 -1.75758  48 
-1.53609 -1.71717  48 
-1.54832 -1.67677  48 
-1.55556 -1.65299  48 
-1.56039 -1.63636  48 
-1.57218 -1.59596  48 
-1.58407 -1.55556  48 
-1.59596 -1.51547  48 
-1.59605 -1.51515  48 
-1.60751 -1.47475  48 
-1.61906 -1.43434  48 
-1.63071 -1.39394  48 
-1.63636 -1.3744  48 
-1.64214 -1.35354  48 
-1.65336 -1.31313  48 
-1.66468 -1.27273  48 
-1.6761 -1.23232  48 
-1.67677 -1.22997  48 
-1.68704 -1.19192  48 
-1.69804 -1.15152  48 
-1.70913 -1.11111  48 
-1.71717 -1.08201  48 
-1.72016 -1.07071  48 
-1.73084 -1.0303  48 
-1.74161 -0.989899  48 
-1.75248 -0.949495  48 
-1.75758 -0.930617  48 
-1.76313 -0.909091  48 
-1.77359 -0.868687  48 
-1.78414 -0.828283  48 
-1.79479 -0.787879  48 
-1.79798 -0.775782  48 
-1.80512 -0.747475  48 
-1.81536 -0.707071  48 
-1.82569 -0.666667  48 
-1.83612 -0.626263  48 
-1.83838 -0.617488  48 
-1.84618 -0.585859  48 
-1.85621 -0.545455  48 
-1.86633 -0.505051  48 
-1.87653 -0.464646  48 
-1.87879 -0.455724  48 
-1.88639 -0.424242  48 
-1.8962 -0.383838  48 
-1.9061 -0.343434  48 
-1.91608 -0.30303  48 
-1.91919 -0.290489  48 
-1.92578 -0.262626  48 
-1.93538 -0.222222  48 
-1.94506 -0.181818  48 
-1.95483 -0.141414  48 
-1.9596 -0.12179  48 
-1.96441 -0.10101  48 
-1.9738 -0.0606061  48 
-1.98327 -0.020202  48 
-1.99282  0.020202  48 
-2  0.0503556  48 


# Contour 26, label:       46
 1.50897 -2  46 
 1.51515 -1.9814  46 
 1.52207 -1.9596  46 
 1.53496 -1.91919  46 
 1.54796 -1.87879  46 
 1.55556 -1.85531  46 
 1.56078 -1.83838  46 
 1.57331 -1.79798  46 
 1.58595 -1.75758  46 
 1.59596 -1.72581  46 
 1.59856 -1.71717  46 
 1.61074 -1.67677  46 
 1.62302 -1.63636  46 
 1.63542 -1.59596  46 
 1.63636 -1.5929  46 
 1.64731 -1.55556  46 
 1.65925 -1.51515  46 
 1.67131 -1.47475  46 
 1.67677 -1.45652  46 
 1.68311 -1.43434  46 
 1.69471 -1.39394  46 
 1.70643 -1.35354  46 
 1.71717 -1.31678  46 
 1.71819 -1.31313  46 
 1.72947 -1.27273  46 
 1.74085 -1.23232  46 
 1.75233 -1.19192  46 
 1.75758 -1.17356  46 
 1.76358 -1.15152  46 
 1.77464 -1.11111  46 
 1.78579 -1.07071  46 
 1.79705 -1.0303  46 
 1.79798 -1.02698  46 
 1.80784 -0.989899  46 
 1.81868 -0.949495  46 
 1.82962 -0.909091  46 
 1.83838 -0.876937  46 
 1.84053 -0.868687  46 
 1.85105 -0.828283  46 
 1.86167 -0.787879  46 
 1.87239 -0.747475  46 
 1.87879 -0.723472  46 
 1.88296 -0.707071  46 
 1.89327 -0.666667  46 
 1.90367 -0.626263  46 
 1.91417 -0.585859  46 
 1.91919 -0.5666  46 
 1.92445 -0.545455  46 
 1.93455 -0.505051  46 
 1.94473 -0.464646  46 
 1.95501 -0.424242  46 
 1.9596 -0.406308  46 
 1.96507 -0.383838  46 
 1.97495 -0.343434  46 
 1.98492 -0.30303  46 
 1.99499 -0.262626  46 
 2 -0.242593  46 

-1.41674 -2  46 
-1.42998 -1.9596  46 
-1.43434 -1.94631  46 
-1.44286 -1.91919  46 
-1.45563 -1.87879  46 
-1.4685 -1.83838  46 
-1.47475 -1.81885  46 
-1.48113 -1.79798  46 
-1.49353 -1.75758  46 
-1.50605 -1.71717  46 
-1.51515 -1.68794  46 
-1.51848 -1.67677  46 
-1.53054 -1.63636  46 
-1.5427 -1.59596  46 
-1.55496 -1.55556  46 
-1.55556 -1.55361  46 
-1.56671 -1.51515  46 
-1.57853 -1.47475  46 
-1.59045 -1.43434  46 
-1.59596 -1.41574  46 
-1.60213 -1.39394  46 
-1.61361 -1.35354  46 
-1.6252 -1.31313  46 
-1.63636 -1.2745  46 
-1.63685 -1.27273  46 
-1.64801 -1.23232  46 
-1.65926 -1.19192  46 
-1.67062 -1.15152  46 
-1.67677 -1.12971  46 
-1.68178 -1.11111  46 
-1.69271 -1.07071  46 
-1.70374 -1.0303  46 
-1.71486 -0.989899  46 
-1.71717 -0.981528  46 
-1.7256 -0.949495  46 
-1.73631 -0.909091  46 
-1.74711 -0.868687  46 
-1.75758 -0.829888  46 
-1.75799 -0.828283  46 
-1.76839 -0.787879  46 
-1.77887 -0.747475  46 
-1.78945 -0.707071  46 
-1.79798 -0.674731  46 
-1.80001 -0.666667  46 
-1.81019 -0.626263  46 
-1.82046 -0.585859  46 
-1.83082 -0.545455  46 
-1.83838 -0.516125  46 
-1.84111 -0.505051  46 
-1.85107 -0.464646  46 
-1.86112 -0.424242  46 
-1.87127 -0.383838  46 
-1.87879 -0.354061  46 
-1.88135 -0.343434  46 
-1.8911 -0.30303  46 
-1.90093 -0.262626  46 
-1.91086 -0.222222  46 
-1.91919 -0.188537  46 
-1.92078 -0.181818  46 
-1.93031 -0.141414  46 
-1.93993 -0.10101  46 
-1.94964 -0.0606061  46 
-1.95944 -0.020202  46 
-1.9596 -0.019555  46 
-1.96877  0.020202  46 
-1.97818  0.0606061  46 
-1.98768  0.10101  46 
-1.99725  0.141414  46 
-2  0.152967  46 


# Contour 27, label:       44
 1.47787 -2  44 
 1.49107 -1.9596  44 
 1.5044 -1.91919  44 
 1.51515 -1.88685  44 
 1.51771 -1.87879  44 
 1.53055 -1.83838  44 
 1.5435 -1.79798  44 
 1.55556 -1.76073  44 
 1.55653 -1.75758  44 
 1.56901 -1.71717  44 
 1.5816 -1.67677  44 
 1.59432 -1.63636  44 
 1.59596 -1.63116  44 
 1.60654 -1.59596  44 
 1.61878 -1.55556  44 
 1.63114 -1.51515  44 
 1.63636 -1.49815  44 
 1.64322 -1.47475  44 
 1.65512 -1.43434  44 
 1.66713 -1.39394  44 
 1.67677 -1.36176  44 
 1.67912 -1.35354  44 
 1.69068 -1.31313  44 
 1.70235 -1.27273  44 
 1.71413 -1.23232  44 
 1.71717 -1.22193  44 
 1.72554 -1.19192  44 
 1.73688 -1.15152  44 
 1.74832 -1.11111  44 
 1.75758 -1.07868  44 
 1.75975 -1.07071  44 
 1.77076 -1.0303  44 
 1.78188 -0.989899  44 
 1.7931 -0.949495  44 
 1.79798 -0.931988  44 
 1.80407 -0.909091  44 
 1.81486 -0.868687  44 
 1.82576 -0.828283  44 
 1.83676 -0.787879  44 
 1.83838 -0.781912  44 
 1.84733 -0.747475  44 
 1.85791 -0.707071  44 
 1.86859 -0.666667  44 
 1.87879 -0.628402  44 
 1.87933 -0.626263  44 
 1.8896 -0.585859  44 
 1.89996 -0.545455  44 
 1.91042 -0.505051  44 
 1.91919 -0.471435  44 
 1.92088 -0.464646  44 
 1.93093 -0.424242  44 
 1.94108 -0.383838  44 
 1.95133 -0.343434  44 
 1.9596 -0.311057  44 
 1.96155 -0.30303  44 
 1.97139 -0.262626  44 
 1.98133 -0.222222  44 
 1.99135 -0.181818  44 
 2 -0.147264  44 

-1.38361 -2  44 
-1.39394 -1.96939  44 
-1.3971 -1.9596  44 
-1.41014 -1.91919  44 
-1.4233 -1.87879  44 
-1.43434 -1.84514  44 
-1.43646 -1.83838  44 
-1.44914 -1.79798  44 
-1.46193 -1.75758  44 
-1.47475 -1.71745  44 
-1.47483 -1.71717  44 
-1.48716 -1.67677  44 
-1.49959 -1.63636  44 
-1.51213 -1.59596  44 
-1.51515 -1.58624  44 
-1.52427 -1.55556  44 
-1.53635 -1.51515  44 
-1.54854 -1.47475  44 
-1.55556 -1.45158  44 
-1.56055 -1.43434  44 
-1.57229 -1.39394  44 
-1.58413 -1.35354  44 
-1.59596 -1.31353  44 
-1.59607 -1.31313  44 
-1.60748 -1.27273  44 
-1.61898 -1.23232  44 
-1.63059 -1.19192  44 
-1.63636 -1.17191  44 
-1.64198 -1.15152  44 
-1.65316 -1.11111  44 
-1.66444 -1.07071  44 
-1.67581 -1.0303  44 
-1.67677 -1.02692  44 
-1.68672 -0.989899  44 
-1.69767 -0.949495  44 
-1.70872 -0.909091  44 
-1.71717 -0.878395  44 
-1.71972 -0.868687  44 
-1.73036 -0.828283  44 
-1.74108 -0.787879  44 
-1.75191 -0.747475  44 
-1.75758 -0.726409  44 
-1.76254 -0.707071  44 
-1.77295 -0.666667  44 
-1.78346 -0.626263  44 
-1.79406 -0.585859  44 
-1.79798 -0.57097  44 
-1.80438 -0.545455  44 
-1.81458 -0.505051  44 
-1.82486 -0.464646  44 
-1.83525 -0.424242  44 
-1.83838 -0.412058  44 
-1.84531 -0.383838  44 
-1.85529 -0.343434  44 
-1.86536 -0.30303  44 
-1.87552 -0.262626  44 
-1.87879 -0.249664  44 
-1.88538 -0.222222  44 
-1.89514 -0.181818  44 
-1.905 -0.141414  44 
-1.91494 -0.10101  44 
-1.91919 -0.0837872  44 
-1.92464 -0.0606061  44 
-1.93419 -0.020202  44 
-1.94383  0.020202  44 
-1.95356  0.0606061  44 
-1.9596  0.0855615  44 
-1.96316  0.10101  44 
-1.97249  0.141414  44 
-1.98191  0.181818  44 
-1.99142  0.222222  44 
-2  0.258363  44 


# Contour 28, label:       42
 1.44514 -2  42 
 1.4588 -1.9596  42 
 1.47258 -1.91919  42 
 1.47475 -1.91286  42 
 1.48585 -1.87879  42 
 1.49913 -1.83838  42 
 1.51253 -1.79798  42 
 1.51515 -1.7901  42 
 1.52546 -1.75758  42 
 1.53836 -1.71717  42 
 1.55139 -1.67677  42 
 1.55556 -1.6639  42 
 1.56405 -1.63636  42 
 1.57659 -1.59596  42 
 1.58926 -1.55556  42 
 1.59596 -1.53428  42 
 1.60171 -1.51515  42 
 1.6139 -1.47475  42 
 1.6262 -1.43434  42 
 1.63636 -1.40126  42 
 1.63851 -1.39394  42 
 1.65035 -1.35354  42 
 1.66231 -1.31313  42 
 1.67439 -1.27273  42 
 1.67677 -1.26479  42 
 1.68604 -1.23232  42 
 1.69766 -1.19192  42 
 1.70939 -1.15152  42 
 1.71717 -1.12488  42 
 1.72101 -1.11111  42 
 1.7323 -1.07071  42 
 1.74369 -1.0303  42 
 1.7552 -0.989899  42 
 1.75758 -0.981574  42 
 1.7663 -0.949495  42 
 1.77737 -0.909091  42 
 1.78854 -0.868687  42 
 1.79798 -0.834832  42 
 1.79972 -0.828283  42 
 1.81047 -0.787879  42 
 1.82132 -0.747475  42 
 1.83227 -0.707071  42 
 1.83838 -0.684633  42 
 1.84305 -0.666667  42 
 1.85358 -0.626263  42 
 1.86421 -0.585859  42 
 1.87494 -0.545455  42 
 1.87879 -0.531033  42 
 1.88538 -0.505051  42 
 1.8957 -0.464646  42 
 1.90611 -0.424242  42 
 1.91663 -0.383838  42 
 1.91919 -0.374009  42 
 1.92678 -0.343434  42 
 1.93689 -0.30303  42 
 1.94708 -0.262626  42 
 1.95738 -0.222222  42 
 1.9596 -0.213549  42 
 1.96731 -0.181818  42 
 1.9772 -0.141414  42 
 1.98718 -0.10101  42 
 1.99726 -0.0606061  42 
 2 -0.0496515  42 

-1.34898 -2  42 
-1.35354 -1.98684  42 
-1.36255 -1.9596  42 
-1.376 -1.91919  42 
-1.38956 -1.87879  42 
-1.39394 -1.86577  42 
-1.40275 -1.83838  42 
-1.41581 -1.79798  42 
-1.429 -1.75758  42 
-1.43434 -1.74124  42 
-1.44187 -1.71717  42 
-1.45457 -1.67677  42 
-1.46738 -1.63636  42 
-1.47475 -1.61324  42 
-1.48001 -1.59596  42 
-1.49235 -1.55556  42 
-1.5048 -1.51515  42 
-1.51515 -1.4818  42 
-1.51724 -1.47475  42 
-1.52923 -1.43434  42 
-1.54133 -1.39394  42 
-1.55354 -1.35354  42 
-1.55556 -1.34687  42 
-1.5653 -1.31313  42 
-1.57705 -1.27273  42 
-1.58891 -1.23232  42 
-1.59596 -1.20844  42 
-1.60061 -1.19192  42 
-1.61203 -1.15152  42 
-1.62355 -1.11111  42 
-1.63518 -1.07071  42 
-1.63636 -1.0666  42 
-1.64634 -1.0303  42 
-1.65753 -0.989899  42 
-1.66882 -0.949495  42 
-1.67677 -0.921227  42 
-1.68002 -0.909091  42 
-1.69089 -0.868687  42 
-1.70185 -0.828283  42 
-1.71292 -0.787879  42 
-1.71717 -0.772397  42 
-1.7237 -0.747475  42 
-1.73435 -0.707071  42 
-1.74509 -0.666667  42 
-1.75593 -0.626263  42 
-1.75758 -0.620119  42 
-1.76635 -0.585859  42 
-1.77677 -0.545455  42 
-1.78729 -0.505051  42 
-1.79791 -0.464646  42 
-1.79798 -0.464364  42 
-1.80802 -0.424242  42 
-1.81822 -0.383838  42 
-1.82852 -0.343434  42 
-1.83838 -0.305091  42 
-1.83889 -0.30303  42 
-1.84878 -0.262626  42 
-1.85877 -0.222222  42 
-1.86885 -0.181818  42 
-1.87879 -0.142348  42 
-1.87901 -0.141414  42 
-1.88869 -0.10101  42 
-1.89846 -0.0606061  42 
-1.90832 -0.020202  42 
-1.91828  0.020202  42 
-1.91919  0.0238999  42 
-1.9278  0.0606061  42 
-1.93736  0.10101  42 
-1.947  0.141414  42 
-1.95674  0.181818  42 
-1.9596  0.193651  42 
-1.96616  0.222222  42 
-1.9755  0.262626  42 
-1.98493  0.30303  42 
-1.99445  0.343434  42 
-2  0.366874  42 


# Contour 29, label:       40
 1.41093 -2  40 
 1.42505 -1.9596  40 
 1.43434 -1.93317  40 
 1.43903 -1.91919  40 
 1.45262 -1.87879  40 
 1.46634 -1.83838  40 
 1.47475 -1.81379  40 
 1.4799 -1.79798  40 
 1.49311 -1.75758  40 
 1.50645 -1.71717  40 
 1.51515 -1.69098  40 
 1.51965 -1.67677  40 
 1.53249 -1.63636  40 
 1.54546 -1.59596  40 
 1.55556 -1.56475  40 
 1.55839 -1.55556  40 
 1.57087 -1.51515  40 
 1.58348 -1.47475  40 
 1.59596 -1.43511  40 
 1.59619 -1.43434  40 
 1.60832 -1.39394  40 
 1.62057 -1.35354  40 
 1.63294 -1.31313  40 
 1.63636 -1.30197  40 
 1.64492 -1.27273  40 
 1.65682 -1.23232  40 
 1.66884 -1.19192  40 
 1.67677 -1.16544  40 
 1.68074 -1.15152  40 
 1.6923 -1.11111  40 
 1.70398 -1.07071  40 
 1.71577 -1.0303  40 
 1.71717 -1.0255  40 
 1.72708 -0.989899  40 
 1.73842 -0.949495  40 
 1.74987 -0.909091  40 
 1.75758 -0.882082  40 
 1.76122 -0.868687  40 
 1.77223 -0.828283  40 
 1.78335 -0.787879  40 
 1.79457 -0.747475  40 
 1.79798 -0.735259  40 
 1.80546 -0.707071  40 
 1.81625 -0.666667  40 
 1.82715 -0.626263  40 
 1.83816 -0.585859  40 
 1.83838 -0.585041  40 
 1.84865 -0.545455  40 
 1.85923 -0.505051  40 
 1.86991 -0.464646  40 
 1.87879 -0.431325  40 
 1.88058 -0.424242  40 
 1.89085 -0.383838  40 
 1.90121 -0.343434  40 
 1.91167 -0.30303  40 
 1.91919 -0.274189  40 
 1.92206 -0.262626  40 
 1.93211 -0.222222  40 
 1.94226 -0.181818  40 
 1.9525 -0.141414  40 
